DEPTH,BS,CALI,CHKS,VP,VS,GR,GRN,NPHI,PHIE,PHIT,RD,RHOB,RM,RS,SWE,VSH
10094.5,8.5,7.6864,2167.3811,3475.8767,2176.9919,97.9053,105.9053,0.1468,0.1318,0.1542,10.8773,2.395,9.9942,7.9809,0.4693,24.83
10095.0,8.5,7.7962,2167.4753,3475.8335,2197.926,102.5947,110.5947,0.1502,0.1215,0.1478,11.2149,2.4086,10.4085,8.2344,0.4757,29.25
10095.5,8.5,7.6623,2167.5696,3482.7839,2218.2163,108.425,116.425,0.1527,0.1102,0.141,11.2788,2.4221,10.621,8.4166,0.5001,34.26
10096.0,8.5,7.67,2167.6638,3554.6973,2236.8411,110.8726,118.8726,0.1509,0.1132,0.1436,11.4258,2.4142,10.8027,8.4566,0.5022,33.83
10096.5,8.5,7.6554,2167.7578,3633.3726,2236.8706,109.4126,117.4126,0.1487,0.1265,0.1532,11.9253,2.3925,11.1291,8.5353,0.4532,29.72
10097.0,8.5,7.621,2167.8521,3624.343,2235.3564,105.2226,113.2226,0.1468,0.1334,0.1572,13.4239,2.3847,12.3415,9.3065,0.4225,26.53
10097.5,8.5,7.6326,2167.9463,3651.4495,2246.0813,99.956,107.956,0.1474,0.1383,0.1601,14.8013,2.3814,13.4055,9.7283,0.4003,24.15
10098.0,8.5,7.6512,2168.0405,3707.8352,2232.9688,96.91,104.91,0.1451,0.1429,0.1626,15.4293,2.376,13.9547,9.712,0.3821,21.84
10098.5,8.5,7.6646,2168.1345,3626.7539,2218.7202,95.9674,103.9674,0.1432,0.1406,0.1601,15.7165,2.3809,14.2607,9.7772,0.3882,21.64
10099.0,8.5,7.6553,2168.2288,3556.8542,2211.0686,94.7421,102.7421,0.1418,0.1348,0.1548,16.2705,2.3922,14.7967,10.1995,0.3992,22.19
10099.5,8.5,7.6579,2168.323,3501.9468,2203.054,93.9847,101.9847,0.1407,0.1335,0.1533,16.221,2.3952,14.4713,9.8161,0.4026,22.0
10100.0,8.5,7.6363,2168.417,3491.457,2192.498,94.3074,102.3074,0.1444,0.137,0.157,16.2977,2.3891,14.2932,9.4741,0.3885,22.21
10100.5,8.5,7.6372,2168.5112,3563.6743,2217.29,94.3997,102.3997,0.1468,0.1369,0.1574,17.376,2.3896,15.3623,10.13,0.3857,22.82
10101.0,8.5,7.6597,2168.6055,3628.3596,2259.5083,95.1435,103.1435,0.1457,0.1334,0.1545,18.5752,2.3949,16.377,10.7757,0.3987,23.49
10101.5,8.5,7.6532,2168.6997,3562.9036,2242.7744,94.7985,102.7985,0.145,0.136,0.1564,18.6513,2.3905,16.131,10.3924,0.3934,22.7
10102.0,8.5,7.6578,2168.7937,3636.0859,2241.8342,94.9729,102.9729,0.1466,0.1438,0.1632,18.5535,2.3766,15.9732,9.9424,0.3697,21.51
10102.5,8.5,7.6528,2168.8879,3675.9697,2236.9773,95.1296,103.1296,0.1435,0.1517,0.169,18.9388,2.3619,16.2765,9.9605,0.329,19.29
10103.0,8.5,7.649,2168.9822,3653.0295,2231.6724,91.6142,99.6142,0.1381,0.1549,0.1699,18.9271,2.3586,16.2773,10.2766,0.3131,16.66
10103.5,8.5,7.6402,2169.0762,3600.2368,2238.4524,88.5611,96.5611,0.1323,0.1484,0.1628,19.3977,2.3722,16.9515,10.9439,0.324,15.91
10104.0,8.5,7.658,2169.1704,3536.1519,2243.9846,88.6864,96.6864,0.1353,0.1411,0.1573,19.5158,2.3859,17.0335,11.1787,0.3308,17.94
10104.5,8.5,7.6371,2169.2646,3583.6099,2241.1963,88.385,96.385,0.1302,0.136,0.152,23.1597,2.3945,20.9414,14.4341,0.3379,17.74
10105.0,8.5,7.6339,2169.3586,3536.886,2242.9495,85.4303,93.4303,0.1249,0.1327,0.1475,24.8308,2.4025,22.021,14.3534,0.3566,16.51
10105.5,8.5,7.6217,2169.4529,3497.9802,2242.428,83.434,91.434,0.1254,0.1387,0.1523,24.2506,2.3935,21.0269,13.3761,0.3542,15.06
10106.0,8.5,7.6237,2169.5471,3627.781,2282.0828,82.9996,90.9996,0.1324,0.1529,0.1654,25.6382,2.3693,22.2382,13.9531,0.3199,13.85
10106.5,8.5,7.6205,2169.6411,3819.7212,2334.8396,83.0647,91.0647,0.1423,0.164,0.1765,26.1435,2.3509,22.5989,13.991,0.2969,13.89
10107.0,8.5,7.6235,2169.7354,3852.4348,2370.2026,84.2183,92.2183,0.1431,0.1679,0.1801,27.2734,2.3428,23.6721,14.5186,0.2881,13.62
10107.5,8.5,7.6246,2169.8296,3797.9272,2361.1086,84.8114,92.8114,0.1399,0.1668,0.1788,28.066,2.3436,24.0275,14.0182,0.2857,13.32
10108.0,8.5,7.6221,2169.9236,3689.8894,2310.7258,83.1388,91.1388,0.1361,0.1662,0.1773,29.0832,2.3455,24.4594,13.6893,0.2837,12.33
10108.5,8.5,7.6153,2170.0173,3536.168,2252.9431,84.0824,92.0824,0.1361,0.1676,0.1787,30.0343,2.3419,24.8808,13.7035,0.2739,12.29
10109.0,8.5,7.6192,2170.1089,3406.7515,2226.5061,86.5911,94.5911,0.1364,0.1669,0.1786,30.7486,2.341,25.4753,13.7947,0.2653,13.01
10109.5,8.5,7.6158,2170.2004,3437.554,2227.2998,85.2833,93.2833,0.1368,0.1677,0.1791,31.287,2.3408,25.6454,13.2886,0.2641,12.67
10110.0,8.5,7.6213,2170.292,3508.9377,2230.1519,82.0204,90.0204,0.1381,0.1726,0.1829,33.0957,2.335,27.2543,13.5813,0.2521,11.39
10110.5,8.5,7.6026,2170.3835,3537.6948,2239.719,79.2984,87.2984,0.1382,0.1793,0.1881,33.7964,2.3251,27.8512,13.3988,0.24,9.78
10111.0,8.5,7.6068,2170.4751,3610.9465,2242.3999,79.1217,87.1217,0.1385,0.185,0.1938,31.9802,2.3109,25.9559,12.7488,0.2332,9.73
10111.5,8.5,7.6143,2170.5667,3558.6443,2229.48,79.2605,87.2605,0.1386,0.1864,0.1952,33.7078,2.3073,27.9739,14.2093,0.2299,9.77
10112.0,8.5,7.6427,2170.6582,3518.4241,2218.6895,79.2139,87.2139,0.1411,0.1841,0.1929,33.0071,2.3157,27.3113,14.0424,0.2372,9.76
10112.5,8.5,7.6553,2170.75,3567.7417,2203.1416,77.8913,85.8913,0.1406,0.1837,0.1922,34.8221,2.3179,29.0545,15.3506,0.2423,9.39
10113.0,8.5,7.6761,2170.8416,3487.5139,2190.2136,76.917,84.917,0.142,0.1811,0.1898,35.3089,2.3247,29.2446,15.532,0.2478,9.68
10113.5,8.5,7.6844,2170.9331,3402.116,2192.7947,79.174,87.174,0.1457,0.17,0.1814,33.0313,2.3441,27.0707,14.9704,0.2669,12.64
10114.0,8.5,7.6868,2171.0247,3477.1858,2195.532,79.335,87.335,0.1428,0.1632,0.1752,34.0978,2.3558,28.1045,16.0294,0.2849,13.28
10114.5,8.5,7.7011,2171.1162,3568.3806,2185.4241,78.6383,86.6383,0.1388,0.1636,0.1747,32.7314,2.3549,26.5965,14.666,0.2936,12.29
10115.0,8.5,7.6975,2171.2078,3488.7473,2176.6563,77.9127,85.9127,0.1367,0.1673,0.1773,31.0864,2.3482,25.0441,13.738,0.296,11.12
10115.5,8.5,7.6858,2171.2993,3478.376,2172.8499,77.8502,85.8502,0.1378,0.1714,0.181,30.7375,2.3409,24.5772,13.4896,0.2933,10.66
10116.0,8.5,7.6885,2171.3909,3474.7993,2188.7212,80.4938,88.4938,0.1384,0.167,0.1779,30.2211,2.3468,24.2876,13.309,0.2947,12.04
10116.5,8.5,7.6691,2171.4824,3499.2129,2211.4392,80.052,88.052,0.1405,0.162,0.1739,29.2637,2.3569,23.8051,12.9447,0.2977,13.19
10117.0,8.5,7.6802,2171.574,3525.1541,2230.4407,77.2449,85.2449,0.1397,0.162,0.1732,29.4552,2.3594,23.7617,12.8946,0.2965,12.44
10117.5,8.5,7.6896,2171.6655,3548.812,2245.5273,77.854,85.854,0.1406,0.1608,0.1725,32.7346,2.3611,26.6448,14.8631,0.2913,12.93
10118.0,8.5,7.6755,2171.7571,3596.821,2255.0383,81.0072,89.0072,0.1424,0.1574,0.1706,35.201,2.3648,28.0343,15.4071,0.28,14.58
10118.5,8.5,7.6761,2171.8486,3590.0256,2256.2253,81.5118,89.5118,0.1419,0.1589,0.1718,37.1503,2.3616,29.6488,15.7983,0.2568,14.35
10119.0,8.5,7.6751,2171.9402,3596.9016,2273.6174,80.5084,88.5084,0.1388,0.1707,0.1811,43.1588,2.34,36.2509,19.0952,0.2304,11.51
10119.5,8.5,7.6854,2172.0305,3607.4719,2284.6399,79.7241,87.7241,0.1391,0.1819,0.1908,55.1405,2.3188,50.2945,25.2811,0.2111,9.9
10120.0,8.5,7.6936,2172.1179,3628.8438,2278.5396,77.9441,85.9441,0.1344,0.1903,0.1988,56.7374,2.2946,47.5671,22.5311,0.1865,9.41
10120.5,8.5,7.7003,2172.2056,3546.7512,2252.8198,73.2705,81.2705,0.1306,0.2075,0.2148,58.5846,2.2525,44.0968,21.3592,0.1585,8.16
10121.0,8.5,7.7157,2172.2932,3473.8406,2229.55,69.6024,77.6024,0.1247,0.2141,0.2206,68.0154,2.2339,51.9956,25.837,0.1378,7.23
10121.5,8.5,7.7244,2172.3806,3521.6272,2210.1514,69.2673,77.2673,0.1253,0.2115,0.2179,85.1471,2.2415,74.3231,31.35,0.1091,7.14
10122.0,8.5,7.7326,2172.4683,3457.0522,2165.385,69.0798,77.0798,0.1248,0.2165,0.2229,103.0497,2.2286,95.3013,34.8169,0.0964,7.09
10122.5,8.5,7.7162,2172.5557,3415.0227,2126.7332,67.638,75.638,0.1193,0.2256,0.2317,120.1303,2.2013,105.6689,37.8254,0.0933,6.74
10123.0,8.5,7.7189,2172.6433,3411.5403,2097.947,66.0304,74.0304,0.1107,0.2237,0.2294,88.4405,2.199,64.8958,25.9559,0.098,6.35
10123.5,8.5,7.6807,2172.731,3408.4695,2080.1045,65.2266,73.2266,0.1044,0.2152,0.2207,73.1752,2.215,53.9162,25.0701,0.1041,6.16
10124.0,8.5,7.6592,2172.8184,3390.9128,2087.8516,63.9184,71.9184,0.1031,0.215,0.2201,107.5338,2.216,91.307,48.3055,0.1078,5.69
10124.5,8.5,7.6286,2172.906,3399.1338,2072.4641,63.8923,71.8923,0.0994,0.218,0.2232,139.7854,2.2043,129.2357,69.4664,0.1092,5.69
10125.0,8.5,7.5998,2172.9934,3401.0381,2054.217,65.4122,73.4122,0.1005,0.2224,0.228,135.3517,2.1924,121.6191,61.3627,0.1087,6.2
10125.5,8.5,7.566,2173.0811,3414.7051,2052.2627,67.4565,75.4565,0.1007,0.2283,0.2343,129.3329,2.1751,112.2026,54.4116,0.1082,6.69
10126.0,8.5,7.5594,2173.1687,3445.0876,2052.8071,69.733,77.733,0.1038,0.2346,0.2412,119.4102,2.1597,105.6628,56.3854,0.1102,7.26
10126.5,8.5,7.5442,2173.2561,3439.0703,2045.1216,70.6925,78.6925,0.1122,0.2389,0.2456,109.2275,2.1566,96.4828,54.2756,0.1238,7.5
10127.0,8.5,7.5339,2173.3438,3418.3242,2035.8491,73.224,81.224,0.1136,0.2383,0.2456,96.7407,2.1564,79.2296,43.9363,0.1285,8.15
10127.5,8.5,7.5522,2173.4312,3366.769,2018.6593,78.7498,86.7498,0.1167,0.2349,0.2436,99.3896,2.1616,84.1258,47.8631,0.1313,9.63
10128.0,8.5,7.5241,2173.5188,3328.3428,2011.2704,78.7437,86.7437,0.1192,0.2279,0.2366,100.0084,2.1822,88.6296,47.8316,0.1391,9.63
10128.5,8.5,7.5026,2173.6064,3318.9346,2010.8657,73.4049,81.4049,0.1238,0.2258,0.2332,97.9566,2.1988,86.5764,45.6012,0.1501,8.2
10129.0,8.5,7.5034,2173.6938,3328.2083,2019.4952,70.9877,78.9877,0.115,0.2237,0.2305,86.0231,2.1979,70.824,37.4805,0.1629,7.57
10129.5,8.5,7.5305,2173.7815,3355.6975,2043.4213,72.8929,80.8929,0.1096,0.215,0.2223,76.1765,2.2121,60.8933,33.1531,0.1759,8.06
10130.0,8.5,7.5409,2173.8689,3393.1174,2068.394,72.5447,80.5447,0.1135,0.201,0.2081,74.798,2.2524,62.4468,34.6044,0.1802,7.97
10130.5,8.5,7.571,2173.9565,3371.7002,2069.5232,69.7277,77.7277,0.1213,0.1944,0.2009,81.9909,2.2805,72.509,40.4827,0.1796,7.26
10131.0,8.5,7.5499,2174.0442,3380.6677,2078.8518,68.536,76.536,0.1281,0.1971,0.2033,92.4547,2.282,84.2645,47.8478,0.1562,6.96
10131.5,8.5,7.5809,2174.1316,3412.5566,2092.79,67.5777,75.5777,0.1266,0.2055,0.2116,88.4876,2.26,77.5491,42.8216,0.133,6.72
10132.0,8.5,7.6074,2174.2192,3441.1243,2101.8748,65.7565,73.7565,0.1163,0.2158,0.2214,93.0988,2.2254,82.2305,45.4405,0.1187,6.28
10132.5,8.5,7.5954,2174.3069,3474.5657,2122.332,65.4003,73.4003,0.1069,0.2202,0.2258,99.3662,2.2048,91.8176,49.9603,0.1127,6.2
10133.0,8.5,7.6378,2174.3943,3477.8757,2138.6143,65.8497,73.8497,0.1066,0.2237,0.2293,101.6435,2.1951,91.5823,49.4923,0.1031,6.3
10133.5,8.5,7.6402,2174.4819,3448.1509,2117.3828,65.1777,73.1777,0.1107,0.2301,0.2355,102.6671,2.1841,89.9596,47.863,0.1118,5.99
10134.0,8.5,7.638,2174.5696,3433.7976,2092.8892,65.4816,73.4816,0.1155,0.2322,0.2378,98.4757,2.1829,84.4544,42.9293,0.126,6.22
10134.5,8.5,7.6361,2174.657,3431.3503,2075.0178,68.1771,76.1771,0.1137,0.2273,0.2334,89.7816,2.1906,76.2171,37.025,0.1343,6.87
10135.0,8.5,7.6385,2174.7446,3438.5039,2075.0969,68.9789,76.9789,0.1197,0.226,0.2323,94.3276,2.1993,85.3724,43.1517,0.1362,7.07
10135.5,8.5,7.6421,2174.832,3461.1506,2080.6143,67.2141,75.2141,0.123,0.2223,0.2283,99.9367,2.2141,95.2464,49.0199,0.1406,6.63
10136.0,8.5,7.6303,2174.9197,3451.7007,2077.4846,66.6275,74.6275,0.1223,0.2188,0.2246,78.3701,2.223,67.3334,34.2574,0.1383,6.49
10136.5,8.5,7.6337,2175.0073,3451.4075,2070.302,67.7974,75.7974,0.1169,0.2187,0.2248,75.6986,2.2162,63.7725,34.0886,0.1372,6.78
10137.0,8.5,7.6346,2175.0947,3455.5552,2076.0398,70.0134,78.0134,0.1129,0.2145,0.2211,76.0585,2.2203,66.4205,36.6567,0.1399,7.33
10137.5,8.5,7.6392,2175.1824,3444.5815,2071.5344,71.5895,79.5895,0.1188,0.2047,0.2116,76.108,2.2496,71.0431,39.0587,0.1431,7.73
10138.0,8.5,7.6303,2175.27,3461.3865,2076.8162,71.5516,79.5516,0.1241,0.1989,0.2059,70.2725,2.2698,65.0266,33.9571,0.1388,7.72
10138.5,8.5,7.6301,2175.3574,3462.4443,2084.3079,70.4935,78.4935,0.1213,0.2038,0.2105,65.0476,2.2556,59.8058,31.322,0.1553,7.45
10139.0,8.5,7.6415,2175.4451,3463.4514,2088.7686,70.9589,78.9589,0.1193,0.2161,0.2229,52.3965,2.2216,45.7455,24.318,0.1716,7.57
10139.5,8.5,7.6456,2175.5327,3481.3994,2102.446,75.2596,83.2596,0.1201,0.2219,0.2298,42.4782,2.2025,36.9268,22.1988,0.1794,8.69
10140.0,8.5,7.6378,2175.6201,3486.2532,2115.75,79.84,87.84,0.1277,0.2108,0.2197,42.7912,2.2332,39.8464,26.8063,0.1965,9.93
10140.5,8.5,7.6295,2175.7078,3456.1938,2102.1616,80.2439,88.2439,0.137,0.1897,0.1987,42.1655,2.2961,40.1174,29.0503,0.2178,10.04
10141.0,8.5,7.6273,2175.7954,3419.7124,2070.572,78.3527,86.3527,0.1404,0.1814,0.1901,43.3573,2.3225,41.7192,31.7264,0.217,9.65
10141.5,8.5,7.627,2175.8828,3407.7759,2049.8171,77.1244,85.1244,0.1404,0.193,0.2013,39.3291,2.2947,36.0216,25.9772,0.2037,9.19
10142.0,8.5,7.6238,2175.9705,3429.4512,2073.3538,75.9603,83.9603,0.1344,0.2036,0.2116,38.2637,2.2632,35.4026,26.0196,0.204,8.87
10142.5,8.5,7.6249,2176.0579,3484.9541,2115.0981,75.6956,83.6956,0.1332,0.2075,0.2154,36.4699,2.2524,34.0964,24.3482,0.2116,8.8
10143.0,8.5,7.6358,2176.1455,3552.1082,2159.3591,76.9192,84.9192,0.1326,0.2084,0.2166,33.5152,2.2478,30.9616,21.6205,0.2149,9.13
10143.5,8.5,7.6324,2176.2332,3561.2139,2163.2778,79.1398,87.1398,0.1361,0.2058,0.2146,31.2114,2.2553,28.6746,19.7615,0.2228,9.74
10144.0,8.5,7.6359,2176.3206,3514.667,2137.1597,81.1972,89.1972,0.1409,0.1965,0.2058,27.3758,2.2815,24.5626,16.8376,0.2444,10.31
10144.5,8.5,7.6255,2176.4082,3449.1379,2110.4424,82.9956,90.9956,0.1421,0.1826,0.1923,26.4555,2.316,24.1499,16.9611,0.2658,10.82
10145.0,8.5,7.6217,2176.4956,3409.2778,2092.8848,84.4612,92.4612,0.1462,0.1641,0.1776,25.2525,2.35,23.3427,16.1398,0.2932,14.94
10145.5,8.5,7.6232,2176.5833,3431.5012,2102.7766,84.4672,92.4672,0.1419,0.1596,0.173,24.7877,2.3575,23.0181,15.756,0.2983,14.9
10146.0,8.5,7.6381,2176.6709,3508.5701,2121.7588,83.9553,91.9553,0.1429,0.1666,0.179,24.1933,2.3453,22.0196,15.5626,0.2817,13.74
10146.5,8.5,7.6439,2176.7583,3553.8228,2151.5378,82.9196,90.9196,0.1443,0.1682,0.1804,24.5281,2.3436,22.1714,15.6604,0.2797,13.51
10147.0,8.5,7.6455,2176.8459,3581.3193,2197.8975,80.7588,88.7588,0.1413,0.1751,0.1853,25.803,2.3322,23.6015,16.1066,0.2784,11.3
10147.5,8.5,7.6342,2176.9336,3585.0935,2206.5659,80.277,88.277,0.1435,0.1863,0.1954,25.4427,2.3112,23.3988,14.9032,0.2658,10.05
10148.0,8.5,7.65,2177.021,3588.5757,2192.752,82.1259,90.1259,0.1454,0.1854,0.195,23.5723,2.3128,21.3396,13.1534,0.2637,10.67
10148.5,8.5,7.6399,2177.1086,3565.8589,2186.6814,84.6414,92.6414,0.1414,0.1805,0.1907,23.2296,2.3185,21.15,13.5091,0.2704,11.3
10149.0,8.5,7.6724,2177.196,3534.7041,2194.5803,84.9227,92.9227,0.1393,0.1785,0.1888,22.8658,2.3212,20.3214,13.6454,0.2763,11.38
10149.5,8.5,7.6878,2177.2837,3510.3279,2177.8242,82.1318,90.1318,0.138,0.1688,0.1796,24.3456,2.3419,21.4887,14.9081,0.2889,12.02
10150.0,8.5,7.6984,2177.3713,3479.4521,2149.9641,79.0333,87.0333,0.1371,0.1644,0.1751,26.0257,2.3527,23.2221,14.6236,0.2902,11.93
10150.5,8.5,7.7169,2177.4587,3467.979,2137.5688,76.9743,84.9743,0.1387,0.1743,0.1834,28.0227,2.3366,25.108,15.2006,0.2668,10.18
10151.0,8.5,7.7278,2177.5464,3509.1316,2162.8049,74.2218,82.2218,0.1348,0.1773,0.185,30.551,2.3323,27.2232,16.1534,0.2676,8.47
10151.5,8.5,7.7336,2177.6338,3553.7439,2189.781,72.3515,80.3515,0.1306,0.1692,0.177,25.305,2.3481,21.07,11.9339,0.2847,8.62
10152.0,8.5,7.7378,2177.7214,3574.855,2206.8694,72.8393,80.8393,0.1348,0.1723,0.1804,22.4476,2.343,18.6537,10.9425,0.2894,8.97
10152.5,8.5,7.7447,2177.8091,3591.3242,2214.228,76.4641,84.4641,0.1375,0.1801,0.1882,24.5218,2.3257,21.499,13.7054,0.2893,9.01
10153.0,8.5,7.7334,2177.8965,3623.3477,2222.7246,79.896,87.896,0.1403,0.1764,0.1861,25.2428,2.3304,22.4297,14.9111,0.286,10.74
10153.5,8.5,7.7288,2177.9841,3656.9214,2267.2246,78.418,86.418,0.1414,0.17,0.1805,25.7858,2.3439,22.6386,15.4063,0.2917,11.67
10154.0,8.5,7.7265,2178.0715,3673.7986,2287.5808,77.2031,85.2031,0.143,0.1719,0.1822,28.1811,2.3417,24.4877,16.3263,0.2804,11.38
10154.5,8.5,7.7184,2178.1592,3656.7195,2270.8918,76.7962,84.7962,0.1406,0.1826,0.1909,31.5024,2.3216,28.4883,18.9486,0.2567,9.17
10155.0,8.5,7.7183,2178.2468,3602.4663,2238.2717,73.4291,81.4291,0.1367,0.1944,0.2018,34.6476,2.292,32.0633,20.3604,0.2371,8.2
10155.5,8.5,7.7227,2178.3342,3561.4092,2208.7275,71.898,79.898,0.1356,0.204,0.211,34.661,2.2681,31.401,19.2703,0.222,7.81
10156.0,8.5,7.7148,2178.4219,3575.9998,2232.72,74.6287,82.6287,0.1365,0.2022,0.2098,34.7439,2.2705,30.9532,18.735,0.2212,8.52
10156.5,8.5,7.7222,2178.5095,3569.053,2231.7671,76.3479,84.3479,0.1379,0.1964,0.2045,34.476,2.2845,30.0129,17.809,0.2271,8.98
10157.0,8.5,7.7318,2178.5969,3524.6694,2215.2886,74.6358,82.6358,0.137,0.1964,0.204,36.5398,2.2858,32.7051,19.8509,0.2216,8.52
10157.5,8.5,7.7325,2178.6846,3476.0435,2174.175,73.7476,81.7476,0.1416,0.2016,0.2091,39.4704,2.278,36.7688,21.1455,0.207,8.29
10158.0,8.5,7.7361,2178.772,3448.2722,2125.2695,74.4879,82.4879,0.145,0.2067,0.2143,38.9188,2.2678,35.3165,19.2708,0.1901,8.48
10158.5,8.5,7.7588,2178.8596,3438.5195,2111.5623,74.3986,82.3986,0.1463,0.2109,0.2185,40.3934,2.2583,36.7059,20.8018,0.1809,8.46
10159.0,8.5,7.7434,2178.9473,3456.6365,2112.9851,74.9411,82.9411,0.1434,0.2127,0.2204,38.2771,2.2503,33.2326,18.7842,0.1817,8.6
10159.5,8.5,7.7566,2179.0347,3451.6655,2137.689,75.0508,83.0508,0.1492,0.2165,0.2243,36.173,2.2462,30.9553,18.8966,0.1814,8.63
10160.0,8.5,7.7289,2179.1223,3469.6135,2158.7549,73.5871,81.5871,0.1474,0.2149,0.2223,41.8829,2.2503,37.2475,24.1172,0.1899,8.24
10160.5,8.5,7.7268,2179.2097,3480.032,2141.2495,72.963,80.963,0.1439,0.2102,0.2175,43.8034,2.2595,38.6604,24.3766,0.1987,8.08
10161.0,8.5,7.7318,2179.2974,3481.4194,2125.2961,72.5088,80.5088,0.1435,0.2081,0.2153,44.965,2.2649,38.9597,23.6354,0.2119,7.96
10161.5,8.5,7.699,2179.385,3472.0166,2116.9021,72.5561,80.5561,0.1435,0.2079,0.2151,41.4356,2.2653,35.1826,19.915,0.2195,7.98
10162.0,8.5,7.6673,2179.4724,3465.1013,2106.7036,72.8862,80.8862,0.1407,0.2038,0.211,37.2449,2.2727,31.986,17.5609,0.2277,8.06
10162.5,8.5,7.637,2179.5601,3467.7227,2104.4116,73.3397,81.3397,0.1433,0.1938,0.2012,34.7663,2.3002,30.0626,16.9681,0.2442,8.18
10163.0,8.5,7.6083,2179.6475,3457.3621,2102.8464,76.8749,84.8749,0.152,0.1787,0.1894,34.2444,2.3314,29.6725,17.7466,0.2593,11.87
10163.5,8.5,7.5853,2179.7351,3447.8701,2110.5798,80.6596,88.6596,0.1465,0.1733,0.1846,32.1468,2.3368,27.4335,16.9352,0.2602,12.55
10164.0,8.5,7.5434,2179.8228,3445.041,2109.7588,79.468,87.468,0.1477,0.1812,0.1913,35.8493,2.3235,31.7935,21.0478,0.2458,11.21
10164.5,8.5,7.5266,2179.9102,3465.5701,2123.2339,76.4777,84.4777,0.142,0.1911,0.1992,40.9838,2.3021,37.8941,25.445,0.2337,9.01
10165.0,8.5,7.546,2179.9978,3501.6611,2158.3118,74.9761,82.9761,0.1374,0.2002,0.2079,42.4275,2.2761,39.1797,25.5878,0.2131,8.61
10165.5,8.5,7.5644,2180.0798,3555.908,2188.6079,73.8153,81.8153,0.131,0.2018,0.2093,42.6926,2.2668,38.8883,25.4023,0.2038,8.3
10166.0,8.5,7.5185,2180.1616,3583.2561,2204.7654,72.4178,80.4178,0.1271,0.1983,0.2054,45.0056,2.2735,41.4312,28.1755,0.2018,7.94
10166.5,8.5,7.4856,2180.2434,3592.0522,2214.1814,70.8482,78.8482,0.122,0.1968,0.2036,45.2402,2.2739,41.6317,28.0338,0.202,7.54
10167.0,8.5,7.4605,2180.3252,3537.6536,2184.7239,70.8825,78.8825,0.1173,0.1984,0.2052,46.7793,2.2649,43.2584,28.3971,0.2007,7.55
10167.5,8.5,7.5293,2180.407,3487.6179,2158.4673,71.5969,79.5969,0.1219,0.2044,0.2114,46.7865,2.2534,42.9271,27.1412,0.2037,7.73
10168.0,8.5,7.5467,2180.4888,3481.4988,2167.5068,70.9677,78.9677,0.1234,0.2081,0.2149,43.2236,2.2463,38.915,24.1926,0.2175,7.57
10168.5,8.5,7.5513,2180.5706,3540.5466,2195.4402,71.9779,79.9779,0.127,0.2035,0.2105,40.6855,2.2606,36.8862,24.1369,0.2256,7.83
10169.0,8.5,7.5506,2180.6523,3636.4895,2221.4868,74.7941,82.7941,0.1291,0.1899,0.1976,40.9946,2.2941,38.1881,24.9421,0.2352,8.56
10169.5,8.5,7.5634,2180.7344,3650.2251,2247.3816,74.9123,82.9123,0.1327,0.1868,0.1946,42.0661,2.3054,38.9116,24.7276,0.2284,8.59
10170.0,8.5,7.5688,2180.8162,3585.4734,2215.8376,72.9597,80.9597,0.1349,0.1979,0.2052,40.5784,2.2816,36.9408,22.46,0.1979,8.08
10170.5,8.5,7.5689,2180.8979,3502.9089,2135.4558,71.1781,79.1781,0.1379,0.2075,0.2144,41.1237,2.2623,36.0985,20.8618,0.1729,7.62
10171.0,8.5,7.575,2180.9797,3450.6648,2118.4526,69.7289,77.7289,0.1357,0.2065,0.2131,40.0672,2.2643,35.4348,19.783,0.1779,7.26
10171.5,8.5,7.5761,2181.0615,3488.1643,2132.9839,69.0268,77.0268,0.1359,0.2039,0.2103,38.268,2.272,33.9566,18.2412,0.1938,7.08
10172.0,8.5,7.5546,2181.1433,3523.5569,2149.0879,70.1623,78.1623,0.1406,0.2021,0.2087,37.6723,2.2801,33.2649,18.0027,0.2069,7.37
10172.5,8.5,7.5675,2181.2251,3554.8298,2163.5649,70.8341,78.8341,0.1408,0.1978,0.2045,40.4339,2.2905,33.7591,18.689,0.2284,7.54
10173.0,8.5,7.5778,2181.3069,3558.2451,2151.5759,72.055,80.055,0.1399,0.1931,0.2001,37.4846,2.3002,27.4855,15.2353,0.2485,7.85
10173.5,8.5,7.5652,2181.3887,3547.4363,2125.3408,75.2399,83.2399,0.1366,0.1876,0.1954,34.4856,2.307,24.8064,13.6039,0.2621,8.68
10174.0,8.5,7.5835,2181.4707,3561.5259,2130.241,76.2865,84.2865,0.1397,0.185,0.193,34.8074,2.3157,26.2557,12.9948,0.2642,8.96
10174.5,8.5,7.5879,2181.5525,3562.5708,2144.4915,76.2136,84.2136,0.1407,0.163,0.174,35.8005,2.3587,29.1332,13.2227,0.2909,12.23
10175.0,8.5,7.5961,2181.6343,3572.5464,2160.4089,75.6694,83.6694,0.1464,0.1256,0.1437,30.7547,2.4275,23.4791,11.0848,0.358,20.04
10175.5,8.5,7.6112,2181.7161,3576.3062,2175.8142,73.9519,81.9519,0.1435,0.1293,0.1458,22.8276,2.4229,16.6197,8.6738,0.3611,18.34
10176.0,8.5,7.5988,2181.7979,3564.6331,2186.7097,73.7534,81.7534,0.1373,0.1688,0.1779,22.1575,2.3493,16.8003,9.9462,0.2984,10.13
